video_id,genre,seg_idx,p_remove,weak_p,gold_label,fn_label,disfl_label,text_snippet,visual_context_term
1NLoTuRR3hE,podcasts,202,0.4583,0.2678,,new_information,filled_pause,"Sometimes I question that because people want you to be your authentic self, but they're like, ""Well, don't swear as much or be your authentic self, but don't be so emotional or be your authentic self, but there's a but.",
4EXVrzOACv4,commentary,17,0.459,0.1265,0.0,new_information,clean,And now what I’m going to do is trim and clean these cuts in a way that you might see them in a butcher’s shop.” This video in particular is fascinating to me because while a general audience can follow the subject matte,this video
3esF-pNAM9c,podcasts,88,0.4628,1.0,0.0,discourse_filler,clean,so you know lemons they're really yellow yeah okay so the reason they're yellow is because of the substance called aroc citrin it's an antioxidant it's really good aroc citrine has been discovered by scientists to be rea,
IiAjADve-ec,tv_series,139,0.4645,0.2803,,new_information,clean,"I do not mean to speak unkindly, but this has never happened. You just took the car. We had no idea where you were. I don't even know how to think about it. I don't want to fight with you, Papa.",
1NLoTuRR3hE,podcasts,7,0.4662,0.7925,,clarification,filled_pause,"She's going to do an assisted suicide. And uh I was holding her hand. She's and her last breath. But look, everything that finds the best of me, grit, hard work is reflected in her. And that led to me sitting here with y",
IiAjADve-ec,tv_series,33,0.4667,1.0,,discourse_filler,clean,"You better get this out of your system right now because once you're married to Manolo, it's going to be a diamond leash, girl. -What's that supposed to mean? -Look out! -[Spanish spoken audio]. -Oh, sorry.",
6HVYHNTDOFs,commentary,20,0.4686,0.075,0.0,new_information,clean,"The reason demand wasn't picking up was because the people of the West Indies didn't know what to do with ice. So, all he had to do, he reasoned, was make them understand by offering them some refreshing drinks. (beverag",
4EXVrzOACv4,commentary,4,0.4711,1.0,0.0,off_topic,clean,"And, again, it’s easy to see why. Food is one of the few truly universal things, everyone needs to eat, but it’s also highly localized, highly cultural, and, yes, highly political. What you eat says a lot about where you",
6Sx_hLPFwU8,lectures,5,0.4711,1.0,,discourse_filler,repetition,okay so those one or two that jump zero they pull the mean in that direction okay remember the outliers so if there's one or two that jump zero those are going to be outliers because most of them jump median distances th,
o0AMK3wFK9E,ted,67,0.4715,1.0,,discourse_filler,repetition,">> Right. I mean, >> but consider this. That study critical for saving the bees almost didn't happen because of how we have intentionally structured science. All of the policies that allowed me to be booted from my progr",
6HVYHNTDOFs,commentary,17,0.4725,0.0272,0.0,new_information,clean,"We hope this will not prove a slippery speculation."" After nearly three weeks at sea, Tudor's ship arrived, and to his relief, around half of the ice had survived the trip. But there was a problem. His brother and cousin",
Aj0s9ztoKUc,entertainment,35,0.4726,0.1197,,new_information,filled_pause,"It needs to be in our lives and mouths constantly. I just dropped a bunch of it in the thing. Hmm. Hmm. It's hot. It's interesting, the fact that it's got that sweetness on the outside. Yeah.",
-QTkPfq7w1A,commentary,6,0.4735,0.0191,0.0,new_information,clean,"Here's a closer look at the setup. You have a spring hanging from a hookup here. And then via this green rope, it's connected to another spring that's carrying this weight below them. There are two extra ropes here as we",look at
3esF-pNAM9c,podcasts,67,0.474,0.0478,0.0,new_information,clean,yeah so this fat you know I can grab visceral fat is underneath my muscle layer and you would know if somebody has visceral fat if they have kind of a big hard belly have you ever seen that and they just kind of but if y,
H5DhD5Nwl_0,ted,3,0.4757,0.9163,,clarification,clean,"And she finds a spot where she’s less likely to get caught, protecting herself from possible reprisal— and from starvation as she races the clock. She delicately pierces the pig’s skin with her curved, razor-sharp inciso",
3esF-pNAM9c,podcasts,104,0.4782,1.0,1.0,off_topic,revision,Stephen I didn't say a [ __ ] word and he said that to me yeah I mean it's what I took from what you said is just how a total stranger sing a couple of words can really have such a tremendous impact like I interpret it a,
iDtfzQnW-B4,commentary,2,0.4788,0.1265,,new_information,clean,"Okay before we get into the video really quick, got new merch, it's all Kurtis Town Kottage themed, its we're having a Kurtis Town Kottage summer. We got T-shirts, we've got tie dye hoodies, we got bucket hats. We have K",
ZL5LcsJGS5Y,tv_series,12,0.4794,1.0,,discourse_filler,clean,"For the first time, the danger felt closer than ever. It wasn't just outside anymore. It might already be inside their circle. Later that day, Serhat met an old contact in a crowded cafe.",
1NLoTuRR3hE,podcasts,19,0.4804,0.0949,,new_information,repetition,"I mean, that's that's fate will determine. >> I I I totally understand that. But I but I want to just get clear on one thing which is you would be honored to play the role as president of the United States",
2IdtqGM6KWU,lectures,2,0.4814,0.157,0.0,new_information,filled_pause,but I'm not multiplying matrices I'm just adding so I'm fine these this is a Subspace similarly if I add two upper triangular matrices I'm still upper triangular and uh that's a Subspace now I just want to take these as ,
1NLoTuRR3hE,podcasts,26,0.4819,1.0,,off_topic,clean,"I don't know where that takes me, but I know I have a responsibility over the next 18 months and I'm going to run the 110 yard dash. I'm not going to I'm not going to run the 90 yard dash on the way out of here. And so t",
IiAjADve-ec,tv_series,89,0.4827,0.2713,,new_information,clean,"[Spanish spoken audio] If you want to fish, shouldn't you use a rod and reel? I have quick hands, you should see me play cards. -It's nice to see you feeling better.",
3esF-pNAM9c,podcasts,76,0.4831,1.0,0.0,discourse_filler,filled_pause,hey anytime there's sugar in a product that's dessert that's not real food we have to give people access to food so many people live in food deserts and all they have is soda and processed frozen meals it's it's a global,
1NLoTuRR3hE,podcasts,81,0.4837,1.0,,discourse_filler,repetition,"He goes, ""Well, your champagne, I just asked her to marry down the block at the Palace of Fine Arts >> and we love the champagne and I just want to say thank you. You were so nice to me."" >> I remember literally sitting ",
o0AMK3wFK9E,ted,69,0.4863,0.075,,new_information,clean,"And as Mama Ramsay will tell you, people fear what they don't understand. And as I can tell you, fear and lack of imagination are lousy guiding principles in science. Thank you.",
4DfCXjwQBRA,commentary,30,0.4876,0.7954,0.0,clarification,clean,"- I don't know, what did he say? - How can you breathe with that small thing? - His Wiener. (host fake laughing) - So after the first dates, they do a little check-in with the contestants and see how they're feeling.",
ZL5LcsJGS5Y,tv_series,15,0.488,1.0,,discourse_filler,clean,"Each bounce echoed like a warning. The past she tried to bury wasn't just returning, it was knocking on the door. That evening, Serhat returned, his face serious. ""We're running out of time.""",
o0AMK3wFK9E,ted,21,0.4892,0.0678,,new_information,filled_pause,"That was just beautifully delivered. >> I tie this around. Oh my gosh. I need to practice this. Uh yeah, >> you got >> rehearsals are never perfect. You're never going to have the perfect talk and I've learned a lot. I s",look at
1NLoTuRR3hE,podcasts,67,0.4919,0.0949,,new_information,revision,"I mean, there's nothing linear about our lives. It's fail forward fast, miss 100% of shots you don't take."" So you were giving employees $500 to if they failed. >>",
o0AMK3wFK9E,ted,8,0.4924,0.2803,,new_information,clean,"It's that whole tree falling in a forest thing. No, it doesn't make a sound if no one's there to hear it. A speech given to an empty room, you might as well just shut up cuz there's nothing happening. It is time for us t",
IiAjADve-ec,tv_series,75,0.4934,0.0999,,new_information,clean,"-El Comandante. -El Comandante. When I found out my Margarita had been in an accident on the other side of the island, I was… -A very minor accident.",
1NLoTuRR3hE,podcasts,83,0.4941,0.1265,,new_information,clean,"Magic, man. That's that's it. To your point, I thought, ""This is it. This is my bliss. This is I'm going to keep doing this forever."" And then I got a damn call from the mayor of San Francisco. >>",
IiAjADve-ec,tv_series,117,0.4957,0.5503,,new_information,clean,"Carmelita, stop. -Do you want to dance? -No. There you go, Rogelio, grind it!",
o0AMK3wFK9E,ted,98,0.496,0.075,,new_information,clean,"In Chicago's basement, warehouses, and gymnasiums, house music was forged with resistance, resilience, and ingenuity. >> She's a little more nervous. I can feel it.",
1NLoTuRR3hE,podcasts,116,0.4968,0.3351,,new_information,repetition,"something I think about. You know, there there's days where I'm like I go, ""She told me so."" You know, when you're sitting there facing a recall, you're like, ""Told you."" So, >> a recall for anyone that doesn't know is >",
2IdtqGM6KWU,lectures,18,0.4982,0.3479,0.0,new_information,clean,so I just want to consider that bunch of vectors is it a Subspace first of all it is a Subspace it is a sub space what's how do we see that it is a Subspace I formally I should check if I have one vector that with whose ,
1NLoTuRR3hE,podcasts,254,0.4984,0.738,,clarification,filled_pause,That's why my party needs to own up to that. And u this is existential. We need to do better and we need to I'm uh that's correct. Are you fa are you faithful hopeful that the Democratic party are going to wake up in tim,
1NLoTuRR3hE,podcasts,134,0.5005,0.1216,,new_information,clean,"When you're later, you win the race to become governor of San Francisco. Do you think about her? Do you think Do you wish she could have seen >> Yeah.",
1NLoTuRR3hE,podcasts,84,0.5018,0.1216,,new_information,clean,"Can I just ask you on that question? When that guy came in with his fiance, why was it so meaningful to you? I can literally still see the emotion in your face some 20 years later. >> Because what I did had meaning. It m",
